id,layer,templateId,tags,question,optionA,optionB,optionC,optionD,axes,sensitivity
"L3-L3-03-013-1cd312ad","L3","L3-03","外观","如果只能选一个更贴近的：关于「美甲或造型变化」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-012-9a32c8f9","L3","L3-03","外观","关于「美甲或造型变化」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-017-f4cda5ca","L3","L3-03","外观","如果只能选一个更贴近的：关于「纹身或贴饰（若相关）」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-016-9ce98b9d","L3","L3-03","外观","关于「纹身或贴饰（若相关）」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-015-80228a5a","L3","L3-03","外观","在我们家沟通里，关于「美甲或造型变化」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-024-f97017fc","L3","L3-03","外观","关于「打耳洞或小饰品」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-033-c8d2a379","L3","L3-03","外观","如果只能选一个更贴近的：关于「染发」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-032-44b82978","L3","L3-03","外观","关于「染发」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-031-dfd8c7fa","L3","L3-03","外观","在我们家沟通里，关于「戴彩色美瞳」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-036-e5da44c4","L3","L3-03","外观","关于「穿更个性的衣服」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-035-f2a77a71","L3","L3-03","外观","在我们家沟通里，关于「染发」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-034-c76824fa","L3","L3-03","外观","最近这段时间，关于「染发」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-027-ebe34b03","L3","L3-03","外观","在我们家沟通里，关于「打耳洞或小饰品」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-026-f29604a8","L3","L3-03","外观","最近这段时间，关于「打耳洞或小饰品」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-025-e20859f3","L3","L3-03","外观","如果只能选一个更贴近的：关于「打耳洞或小饰品」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-030-be690100","L3","L3-03","外观","最近这段时间，关于「戴彩色美瞳」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-029-72b756dc","L3","L3-03","外观","如果只能选一个更贴近的：关于「戴彩色美瞳」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-03-028-f25ecddd","L3","L3-03","外观","关于「戴彩色美瞳」，我更希望你们怎么看？","这是审美，不是态度问题","请先问我为什么喜欢","可以不欣赏，但请尊重","外表变化不代表人生失控","aesthetic|curious|respect|stable","sensitive"
"L3-L3-04-022-e4ab6c90","L3","L3-04","爱好分享","最近这段时间，我跟你们聊「手作或收藏」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-056-6264c250","L3","L3-04","爱好分享","我跟你们聊「数码设备折腾」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-055-d6ce729e","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「骑行或徒步」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-054-417afa89","L3","L3-04","爱好分享","最近这段时间，我跟你们聊「骑行或徒步」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-059-96193047","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「数码设备折腾」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-058-42c1abda","L3","L3-04","爱好分享","最近这段时间，我跟你们聊「数码设备折腾」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-057-c4b888db","L3","L3-04","爱好分享","如果只能选一个更贴近的：我跟你们聊「数码设备折腾」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-050-88f58681","L3","L3-04","爱好分享","最近这段时间，我跟你们聊「小众爱好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-049-6151829b","L3","L3-04","爱好分享","如果只能选一个更贴近的：我跟你们聊「小众爱好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-048-f76076a2","L3","L3-04","爱好分享","我跟你们聊「小众爱好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-053-517ab36b","L3","L3-04","爱好分享","如果只能选一个更贴近的：我跟你们聊「骑行或徒步」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-052-4bfc09f6","L3","L3-04","爱好分享","我跟你们聊「骑行或徒步」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-051-68c55d31","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「小众爱好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-060-f7a31961","L3","L3-04","爱好分享","我跟你们聊「旅行目的地偏好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-069-16ad4411","L3","L3-04","爱好分享","如果只能选一个更贴近的：我跟你们聊「某种穿搭风格」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-068-088899b2","L3","L3-04","爱好分享","我跟你们聊「某种穿搭风格」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-067-7fd57446","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「美妆或护肤研究」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-05-000-22a4a02c","L3","L3-05","穿搭","我坚持某种穿搭风格，对你们而言最该理解的一点是？","这让我更像自己","舒适和表达可以并存","不是为了引起争论","场合我会自己把握分寸","identity|comfort|not_fight|context","sensitive"
"L3-L3-04-071-01c301ae","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「某种穿搭风格」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-070-31d379c0","L3","L3-04","爱好分享","最近这段时间，我跟你们聊「某种穿搭风格」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
"L3-L3-04-063-ad519c2c","L3","L3-04","爱好分享","在我们家沟通里，我跟你们聊「旅行目的地偏好」时，最希望的反应是？","表现出兴趣，哪怕不懂","别急着评价好不好","问我喜欢它哪一点","允许我自言自语式分享","interest|nonjudge|curious|share","normal"
